namedLocation,domainID,siteID,plotType,sampleID,sampleCode,lmaSampleID,lmaSampleCode,lmaSampleCondition,scanDate,scannedBy,cfc_LMA_freshWeight,cfc_LMA_dryWeight,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,sampleCode.x.x.x,ligninSampleBarcode,cfc_lignin_dryWeight,ligninPercent,cellulosePercent,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,subplotID,sampleType,samplingMethod,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible.x,sampleCode.y,subsample1Height,subsample2Height,subsample3Height,chlorophyllSampleCode.x,chlorophyllSampleCondition,collectedBy,recordedBy,sampleCode.x.x,ligninSampleBarcode.x,cfc_elements_dryWeight,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,sampleCode.y.y,chlorophyllSampleCode.y,extractionStartDate,extractionLength,cfc_chlorophyll_freshWeight,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,sampleCode.x,cnSampleCode.x,ligninSampleBarcode.y,archiveSampleID,archiveSampleCode,toxicodendronPossible.y,processedBy,sampleCode.y.y.y,cnSampleCode.y,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,percentAccuracyQF,instrument
KONZ_012.basePlot.cfc,D06,KONZ,distributed,Cekj+eelgP8BVlPglPP663jNMIMVWkwLlhghkBSvLho=,NA,Cekj+eelgP8BVlPglPP663jNMIMVWkwLHPZnyDk+rxs=,NA,OK,2017-06-02T15:00:00Z,cbrennan@battelleecology.org,1.355,0.283,cbrennan@battelleecology.org,5,4279,99,66.1,0.209,NA,NA,NA,0.492,3.39,29.27,grasslandHerbaceous,WGS84,39.084519,-96.582247,20,378.1,0.01,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,99,KONZ_012_099,2,0.1,100,NA,NA,NA,NA,NA,NA,NA,scook@battelleecology.org,jladner@battelleecology.org,NA,NA,0.105,25,0.162,1.811,0.507,0.137,0.129,31.6,255.2,7,12.4,27.6,NA,NA,2017-06-20,48,0.0686,20,7.67,1.19,2.28,A,0,NA,NA,NA,Cekj+eelgP8BVlPglPP663jNMIMVWkwLcagRT90Fh3c=,NA,NA,nbaus@battelleecology.org,NA,NA,1.88,44.74,23.8,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
UKFS_043.basePlot.cfc,D06,UKFS,tower,GWdltx9aizzQsOatZUJsTKXh9WVfZ1p59Gmq8XBhUsY=,A00000009560,GWdltx9aizzQsOatZUJsTKXh9WVfZ1p5CaDob5R8l8I=,A00000009686,OK,2018-06-07T14:32:00Z,cbrennan@battelleecology.org,3.45,1.12,cbrennan@battelleecology.org,5,22950.6,100,48.8,0.325,cbrennan@battelleecology.org,A00000009560,A00000009713,0.519,20.22,24.02,deciduousForest,WGS84,39.035201,-95.19441,20.1,292.1,0.18,NEON.DOC.001024vE,21,Woody individual,pole pruner,Y,544,NEON.PLA.D06.UKFS.00544,ULAM,Ulmus americana L.,OK,NA,NA,NA,NA,NA,NA,A00000009560,5,NA,NA,B00000015897,NA,jladner@battelleecology.org,cbrennan@battelleecology.org,A00000009560,A00000009713,0.102,50,0.389,3.133,3.031,0.629,0.145,45.3,90.9,9.9,41.5,23.1,A00000009560,B00000015897,2018-06-12,48,0.064,20,9.82,2.96,2.16,A,0,A00000009560,A00000009712,A00000009713,GWdltx9aizzQsOatZUJsTKXh9WVfZ1p57EgbwtdMfCQ=,A00000009714,NA,kschmidt@battelleecology.org,A00000009560,A00000009712,2.8,45.96,16.4,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_043.basePlot.cfc,D06,UKFS,tower,GWdltx9aizz+eW7mhYtdgHHS7ub+yvWdH8xAIFtLEic=,A00000009553,GWdltx9aizz+eW7mhYtdgHHS7ub+yvWd8m8VzE4iFR3ODn1wAXq8xA==,A00000009696,OK,2018-06-10T15:53:00Z,cbrennan@battelleecology.org,4.76,1.96,cbrennan@battelleecology.org,9,26430.2,95,74.2,0.412,cbrennan@battelleecology.org,A00000009553,A00000010155,0.493,17.54,27.77,deciduousForest,WGS84,39.035201,-95.19441,20.1,292.1,0.18,NEON.DOC.001024vE,41,Woody individual,line launcher,Y,552,NEON.PLA.D06.UKFS.00552,FRAXI,Fraxinus sp.,OK,NA,NA,NA,NA,NA,NA,A00000009553,13.4,NA,NA,B00000015904,NA,jladner@battelleecology.org,cbrennan@battelleecology.org,A00000009553,A00000010155,0.102,50,0.376,2.861,2.563,0.411,0.215,35.9,78.2,17.6,56.4,17,A00000009553,B00000015904,2018-06-12,48,0.063,20,7.51,2.02,1.72,A,0,A00000009553,A00000010136,A00000010155,GWdltx9aizz+eW7mhYtdgHHS7ub+yvWdrzzmQ470j44=,A00000010154,NA,cmancilla@battelleecology.org,A00000009553,A00000010136,2.51,48.15,19.2,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_005.basePlot.cfc,D06,UKFS,distributed,GWdltx9aizxnREsKrQUNVx+rhJuZDAIdFkLPfd8DK/s=,A00000009564,GWdltx9aizxnREsKrQUNVx+rhJuZDAIdlD/BlIVNRVw=,A00000009716,OK,2018-06-07T15:58:00Z,cbrennan@battelleecology.org,3.74,1.17,cbrennan@battelleecology.org,4,28601.5,98,40.9,0.313,cbrennan@battelleecology.org,A00000009564,A00000009704,0.532,15.1,20.84,deciduousForest,WGS84,39.054507,-95.204735,20.2,319,0.17,NEON.DOC.001024vE,31,Woody individual,pole pruner,N,3401,NEON.PLA.D06.UKFS.03401,ULAM,Ulmus americana L.,OK,NA,NA,NA,NA,NA,NA,A00000009564,6,NA,NA,B00000015893,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,A00000009564,A00000009704,0.101,50,0.433,2.264,1.694,0.449,0.114,37.9,96.7,6.7,37.5,24.8,A00000009564,B00000015893,2018-06-12,48,0.067,20,6.03,1.83,1.35,A,0,A00000009564,A00000009703,A00000009704,GWdltx9aizxnREsKrQUNVx+rhJuZDAIdSL5VXRt4DxA=,A00000009705,NA,lwelti@battelleecology.org,A00000009564,A00000009703,2.22,46.83,21.1,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_043.basePlot.cfc,D06,UKFS,tower,GWdltx9aizzDOc8cslgsczc6G6AcbIhCXhF4n/geWJg=,A00000009552,GWdltx9aizzDOc8cslgsczc6G6AcbIhCdCYvyJLDP/Y=,A00000009685,OK,2018-06-07T13:12:00Z,cbrennan@battelleecology.org,2.79,0.99,cbrennan@battelleecology.org,5,22246.7,100,44.5,0.355,cbrennan@battelleecology.org,A00000009552,A00000009684,0.551,8.9,15.41,deciduousForest,WGS84,39.035201,-95.19441,20.1,292.1,0.18,NEON.DOC.001024vE,41,Woody individual,line launcher,Y,595,NEON.PLA.D06.UKFS.00595,CEOC,Celtis occidentalis L.,OK,NA,NA,NA,NA,NA,NA,A00000009552,10.9,NA,NA,B00000015905,NA,jladner@battelleecology.org,cbrennan@battelleecology.org,A00000009552,A00000009684,0.104,50,0.458,2.927,5.421,0.55,0.164,117.1,79.3,8.1,63.1,22.1,A00000009552,B00000015905,2018-06-12,48,0.068,20,8.79,2.33,2.27,A,0,A00000009552,A00000009683,A00000009684,GWdltx9aizzDOc8cslgsczc6G6AcbIhC1Twm2uWuT0U=,A00000009669,NA,lwelti@battelleecology.org,A00000009552,A00000009683,3.42,44.83,13.1,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_005.basePlot.cfc,D06,UKFS,distributed,GWdltx9aizxZ2lA1eXFJbK4By16dJyeFDUmPqcl5wBc=,A00000009548,GWdltx9aizxZ2lA1eXFJbK4By16dJyeFBE4mlPkzwzdTBVe4cQHhgQ==,A00000009687,OK,2018-06-07T14:59:00Z,cbrennan@battelleecology.org,2.57,1.03,cbrennan@battelleecology.org,3,25954.9,98,39.7,0.401,cbrennan@battelleecology.org,A00000009548,A00000009707,0.546,18.99,25.58,deciduousForest,WGS84,39.054507,-95.204735,20.2,319,0.17,NEON.DOC.001024vE,31,Woody individual,pole pruner,N,3402,NEON.PLA.D06.UKFS.03402,CAOV2,Carya ovata (Mill.) K. Koch,OK,NA,NA,NA,NA,NA,NA,A00000009548,11.1,NA,NA,B00000015909,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,A00000009548,A00000009707,0.103,50,0.229,1.846,3.051,0.633,0.156,1744.7,82.2,10.1,43.1,65.6,A00000009548,B00000015909,2018-06-12,48,0.067,20,10.58,3.57,2.75,A,0,A00000009548,A00000009706,A00000009707,GWdltx9aizxZ2lA1eXFJbK4By16dJyeFGqUoCOrlS6Q=,A00000009708,NA,kschmidt@battelleecology.org,A00000009548,A00000009706,2.17,46.21,21.3,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_005.basePlot.cfc,D06,UKFS,distributed,GWdltx9aizxZ2lA1eXFJbK4By16dJyeFDUmPqcl5wBc=,A00000009548,GWdltx9aizxZ2lA1eXFJbK4By16dJyeFBE4mlPkzwzdTBVe4cQHhgQ==,A00000009687,OK,2018-06-07T14:59:00Z,cbrennan@battelleecology.org,2.57,1.03,cbrennan@battelleecology.org,3,25954.9,98,39.7,0.401,cbrennan@battelleecology.org,A00000009548,A00000009707,0.546,18.99,25.58,deciduousForest,WGS84,39.054507,-95.204735,20.2,319,0.17,NEON.DOC.001024vE,31,Woody individual,pole pruner,N,3402,NEON.PLA.D06.UKFS.03402,CAOV2,Carya ovata (Mill.) K. Koch,OK,NA,NA,NA,NA,NA,NA,A00000009548,11.1,NA,NA,B00000015909,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,A00000009548,A00000009707,0.102,50,0.207,1.65,2.761,0.569,0.151,1738.6,79.9,9.7,43.9,55.4,A00000009548,B00000015909,2018-06-12,48,0.067,20,10.58,3.57,2.75,A,0,A00000009548,A00000009706,A00000009707,GWdltx9aizxZ2lA1eXFJbK4By16dJyeFGqUoCOrlS6Q=,A00000009708,NA,kschmidt@battelleecology.org,A00000009548,A00000009706,2.17,46.21,21.3,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_005.basePlot.cfc,D06,UKFS,distributed,GWdltx9aizz0DILFyfUVG0swgdZQAhMEm+LKhPXul3g=,A00000009547,GWdltx9aizz0DILFyfUVG0swgdZQAhMEX7cUoCrRB2k=,A00000009715,OK,2018-06-07T15:20:00Z,cbrennan@battelleecology.org,2.38,0.87,cbrennan@battelleecology.org,3,22349.1,97,38.9,0.366,cbrennan@battelleecology.org,A00000009547,A00000009710,0.532,17.9,17.97,deciduousForest,WGS84,39.054507,-95.204735,20.2,319,0.17,NEON.DOC.001024vE,31,Woody individual,pole pruner,N,3403,NEON.PLA.D06.UKFS.03403,QURU,Quercus rubra L.,OK,NA,NA,NA,NA,NA,NA,A00000009547,11.9,NA,NA,B00000015910,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,A00000009547,A00000009710,0.103,50,0.182,1.318,0.878,0.309,0.133,867.4,77.9,7.8,39.9,35.8,A00000009547,B00000015910,2018-06-12,48,0.061,20,7.93,2.6,1.63,A,0,A00000009547,A00000009709,A00000009710,GWdltx9aizz0DILFyfUVG0swgdZQAhMEofaKiX7CxR0=,A00000009711,NA,kschmidt@battelleecology.org,A00000009547,A00000009709,2.45,48.88,19.9,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_009.basePlot.cfc,D06,UKFS,distributed,GWdltx9aizxQJQrF5SN79fCBzWS9GbZ9YLeU+umVPCg=,A00000009546,GWdltx9aizxQJQrF5SN79fCBzWS9GbZ9VNiNkoeSCdE=,A00000009688,OK,2018-06-08T17:47:00Z,cbrennan@battelleecology.org,0.87,0.3,cbrennan@battelleecology.org,3,4039.8,99,74.3,0.345,cbrennan@battelleecology.org,A00000009546,A00000009701,0.547,5.85,30.9,grasslandHerbaceous,WGS84,39.045355,-95.201389,20.2,323.5,0.53,NEON.DOC.001024vE,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,61,UKFS_009_061,2,0.1,100,NA,A00000009546,NA,NA,NA,B00000015911,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,A00000009546,A00000009701,0.101,50,0.118,1.427,1.095,0.32,0.254,55,81.4,4.8,12.4,21,A00000009546,B00000015911,2018-06-12,48,0.061,20,2.88,0.55,0.97,A,0,A00000009546,A00000009700,A00000009701,GWdltx9aizxQJQrF5SN79fCBzWS9GbZ9m+hOSiuf3fI=,A00000009702,NA,lwelti@battelleecology.org,A00000009546,A00000009700,1.16,44.57,38.3,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_003.basePlot.cfc,D06,UKFS,distributed,GWdltx9aizxwX7AzJ2MXqobnx3r+YMO7INvF7rJVrVM=,A00000009563,GWdltx9aizxwX7AzJ2MXqobnx3r+YMO7QwRaBUNX+M4=,A00000010143,OK,2018-06-10T17:15:00Z,cbrennan@battelleecology.org,2.4,0.89,cbrennan@battelleecology.org,4,18344.3,100,48.5,0.371,cbrennan@battelleecology.org,A00000009563,A00000010139,0.522,9.99,19.21,deciduousForest,WGS84,39.052642,-95.188064,20.1,324.9,0.16,NEON.DOC.001024vE,31,Woody individual,pole pruner,N,83,NEON.PLA.D06.UKFS.00083,ULAM,Ulmus americana L.,OK,NA,NA,NA,NA,NA,NA,A00000009563,1.3,3.2,NA,B00000015894,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,A00000009563,A00000010139,0.103,50,0.284,2.558,2.163,0.488,0.125,73.8,132.4,7.4,42,28.1,A00000009563,B00000015894,2018-06-12,48,0.068,20,8.85,2.7,1.93,A,0,A00000009563,A00000010130,A00000010139,GWdltx9aizxwX7AzJ2MXqobnx3r+YMO7Tr3UP7D/L6I=,A00000010148,NA,cmancilla@battelleecology.org,A00000009563,A00000010130,2.23,44.64,20,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
UKFS_003.basePlot.cfc,D06,UKFS,distributed,GWdltx9aizxwX7AzJ2MXqobnx3r+YMO7INvF7rJVrVM=,A00000009563,GWdltx9aizxwX7AzJ2MXqobnx3r+YMO7QwRaBUNX+M4=,A00000010143,OK,2018-06-10T17:15:00Z,cbrennan@battelleecology.org,2.4,0.89,cbrennan@battelleecology.org,4,18344.3,100,48.5,0.371,cbrennan@battelleecology.org,A00000009563,A00000010139,0.522,9.99,19.21,deciduousForest,WGS84,39.052642,-95.188064,20.1,324.9,0.16,NEON.DOC.001024vE,31,Woody individual,pole pruner,N,83,NEON.PLA.D06.UKFS.00083,ULAM,Ulmus americana L.,OK,NA,NA,NA,NA,NA,NA,A00000009563,1.3,3.2,NA,B00000015894,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,A00000009563,A00000010139,0.103,50,0.284,2.558,2.163,0.488,0.125,73.8,132.4,7.4,42,28.1,A00000009563,B00000015894,2018-06-12,48,0.068,20,8.85,2.7,1.93,A,0,A00000009563,A00000010130,A00000010139,GWdltx9aizxwX7AzJ2MXqobnx3r+YMO7Tr3UP7D/L6I=,A00000010148,NA,cmancilla@battelleecology.org,A00000009563,A00000010130,2.2,44.67,20.3,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
UKFS_003.basePlot.cfc,D06,UKFS,distributed,GWdltx9aizxltZTOwRb9Qn1PT5NJRj6g9P5dt7eEN5g=,A00000009535,GWdltx9aizxltZTOwRb9Qn1PT5NJRj6gRFIzfbRLL2Y=,A00000010142,OK,2018-06-10T17:21:00Z,cbrennan@battelleecology.org,2.03,0.58,cbrennan@battelleecology.org,4,21294.3,100,27.2,0.286,cbrennan@battelleecology.org,A00000009535,A00000010140,0.545,5.17,16.85,deciduousForest,WGS84,39.052642,-95.188064,20.1,324.9,0.16,NEON.DOC.001024vE,31,Woody individual,pole pruner,N,84,NEON.PLA.D06.UKFS.00084,MOAL,Morus alba L.,OK,NA,NA,NA,NA,NA,NA,A00000009535,2.6,8.6,NA,B00000015922,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,A00000009535,A00000010140,0.103,50,0.347,2.861,1.929,0.49,0.192,95.7,100.2,6.6,73.4,32.9,A00000009535,B00000015922,2018-06-12,48,0.065,20,9.68,2.87,2.22,A,0,A00000009535,A00000010131,A00000010140,GWdltx9aizxltZTOwRb9Qn1PT5NJRj6gbfZZRW9ZYwE=,A00000010149,NA,cmancilla@battelleecology.org,A00000009535,A00000010131,3.07,43.54,14.2,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
UKFS_044.basePlot.cfc,D06,UKFS,tower,GWdltx9aizxVVTEWIy/rgS3q/5kJNQuXMZQhBX27jBA=,A00000009566,GWdltx9aizxVVTEWIy/rgS3q/5kJNQuXUFnxf0OSVU4=,A00000010159,OK,2018-06-10T17:36:00Z,cbrennan@battelleecology.org,1.78,0.51,cbrennan@battelleecology.org,1,12350.2,100,41.3,0.287,cbrennan@battelleecology.org,A00000009566,A00000010158,0.555,10.16,13.76,deciduousForest,WGS84,39.038044,-95.187901,20.2,288,0.25,NEON.DOC.001024vE,41,Woody individual,line launcher,Y,864,NEON.PLA.D06.UKFS.00864,JUNI,Juglans nigra L.,OK,NA,NA,NA,NA,NA,NA,A00000009566,13.6,NA,NA,B00000015891,NA,cbrennan@battelleecology.org,jladner@battelleecology.org,A00000009566,A00000010158,0.103,50,0.438,3.677,2.33,0.665,0.14,35.9,65.6,11.8,34,31,A00000009566,B00000015891,2018-06-12,48,0.061,20,7.78,2.05,2.21,A,0,A00000009566,A00000010133,A00000010158,GWdltx9aizxVVTEWIy/rgS3q/5kJNQuXuK1Cf4//rN4=,A00000010151,NA,cmancilla@battelleecology.org,A00000009566,A00000010133,3.06,48.54,15.8,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_044.basePlot.cfc,D06,UKFS,tower,GWdltx9aizxVVTEWIy/rgS3q/5kJNQuXMZQhBX27jBA=,A00000009566,GWdltx9aizxVVTEWIy/rgS3q/5kJNQuXUFnxf0OSVU4=,A00000010159,OK,2018-06-10T17:36:00Z,cbrennan@battelleecology.org,1.78,0.51,cbrennan@battelleecology.org,1,12350.2,100,41.3,0.287,cbrennan@battelleecology.org,A00000009566,A00000010158,0.555,10.16,13.76,deciduousForest,WGS84,39.038044,-95.187901,20.2,288,0.25,NEON.DOC.001024vE,41,Woody individual,line launcher,Y,864,NEON.PLA.D06.UKFS.00864,JUNI,Juglans nigra L.,OK,NA,NA,NA,NA,NA,NA,A00000009566,13.6,NA,NA,B00000015891,NA,cbrennan@battelleecology.org,jladner@battelleecology.org,A00000009566,A00000010158,0.103,50,0.438,3.677,2.33,0.665,0.14,35.9,65.6,11.8,34,31,A00000009566,B00000015891,2018-06-12,48,0.061,20,7.78,2.05,2.21,A,0,A00000009566,A00000010133,A00000010158,GWdltx9aizxVVTEWIy/rgS3q/5kJNQuXuK1Cf4//rN4=,A00000010151,NA,cmancilla@battelleecology.org,A00000009566,A00000010133,2.99,48.45,16.2,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_003.basePlot.cfc,D06,UKFS,distributed,GWdltx9aizx+741BiGj9NSCvw105MMBiYMWsSDMM46Y=,A00000009545,GWdltx9aizx+741BiGj9NSCvw105MMBid2VplKnlDcg=,A00000009689,OK,2018-06-08T18:03:00Z,cbrennan@battelleecology.org,3.16,0.91,cbrennan@battelleecology.org,5,21741,100,41.9,0.288,cbrennan@battelleecology.org,A00000009545,A00000010141,0.501,4.8,16.66,deciduousForest,WGS84,39.052642,-95.188064,20.1,324.9,0.16,NEON.DOC.001024vE,31,Woody individual,pole pruner,N,82,NEON.PLA.D06.UKFS.00082,MAPO,Maclura pomifera (Raf.) C.K. Schneid.,OK,NA,NA,NA,NA,NA,NA,A00000009545,1.5,NA,NA,B00000015912,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,A00000009545,A00000010141,0.104,50,0.399,4.437,4.279,0.685,0.16,64.3,122.2,6.4,44.3,20.3,A00000009545,B00000015912,2018-06-12,48,0.068,20,6.37,1.76,1.45,A,0,A00000009545,A00000010132,A00000010141,GWdltx9aizx+741BiGj9NSCvw105MMBiMMy1HB//1qY=,A00000010150,NA,ariddle@battelleecology.org,A00000009545,A00000010132,2.94,42.4,14.4,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
UKFS_044.basePlot.cfc,D06,UKFS,tower,GWdltx9aizx3z760/fR15SpiFHRYErnjlP6L/L9fuX8=,A00000009551,GWdltx9aizx3z760/fR15SpiFHRYErnj8dXFDVY/Nv4=,A00000009694,OK,2018-06-08T19:02:00Z,cbrennan@battelleecology.org,2.28,1.01,cbrennan@battelleecology.org,3,16559.9,98,61,0.443,cbrennan@battelleecology.org,A00000009551,A00000010157,0.526,17.99,20.87,deciduousForest,WGS84,39.038044,-95.187901,20.2,288,0.25,NEON.DOC.001024vE,41,Woody individual,line launcher,Y,865,NEON.PLA.D06.UKFS.00865,QUMU,Quercus muehlenbergii Engelm.,OK,NA,NA,NA,NA,NA,NA,A00000009551,10.3,NA,NA,B00000015906,NA,cbrennan@battelleecology.org,jladner@battelleecology.org,A00000009551,A00000010157,0.101,50,0.341,2.29,1.376,0.393,0.147,155.2,69,14.3,39.7,29.4,A00000009551,B00000015906,2018-06-12,48,0.06,20,8.59,2.53,2.03,A,0,A00000009551,A00000010134,A00000010157,GWdltx9aizx3z760/fR15SpiFHRYErnj0dfuea2Ucic=,A00000010152,NA,jkraybill@battelleecology.org,A00000009551,A00000010134,2.56,48.8,19.1,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_044.basePlot.cfc,D06,UKFS,tower,GWdltx9aizx3z760/fR15SpiFHRYErnjlP6L/L9fuX8=,A00000009551,GWdltx9aizx3z760/fR15SpiFHRYErnj8dXFDVY/Nv4=,A00000009694,OK,2018-06-08T19:02:00Z,cbrennan@battelleecology.org,2.28,1.01,cbrennan@battelleecology.org,3,16559.9,98,61,0.443,cbrennan@battelleecology.org,A00000009551,A00000010157,0.526,17.99,20.87,deciduousForest,WGS84,39.038044,-95.187901,20.2,288,0.25,NEON.DOC.001024vE,41,Woody individual,line launcher,Y,865,NEON.PLA.D06.UKFS.00865,QUMU,Quercus muehlenbergii Engelm.,OK,NA,NA,NA,NA,NA,NA,A00000009551,10.3,NA,NA,B00000015906,NA,cbrennan@battelleecology.org,jladner@battelleecology.org,A00000009551,A00000010157,0.105,50,0.365,2.457,1.489,0.41,0.141,161.1,71.7,14.6,39.3,26.6,A00000009551,B00000015906,2018-06-12,48,0.06,20,8.59,2.53,2.03,A,0,A00000009551,A00000010134,A00000010157,GWdltx9aizx3z760/fR15SpiFHRYErnj0dfuea2Ucic=,A00000010152,NA,jkraybill@battelleecology.org,A00000009551,A00000010134,2.56,48.8,19.1,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_044.basePlot.cfc,D06,UKFS,tower,GWdltx9aizwSUKXTa1nTW7VD1P738RrEpJy7OoBkMGI=,A00000009550,GWdltx9aizwSUKXTa1nTW7VD1P738RrEz+N2WOQjnyI=,A00000009693,OK,2018-06-08T18:52:00Z,cbrennan@battelleecology.org,2.2,0.8,cbrennan@battelleecology.org,5,16998.8,99,47.1,0.364,cbrennan@battelleecology.org,A00000009550,A00000010156,0.538,16.21,17.77,deciduousForest,WGS84,39.038044,-95.187901,20.2,288,0.25,NEON.DOC.001024vE,39,Woody individual,line launcher,Y,828,NEON.PLA.D06.UKFS.00828,CEOC,Celtis occidentalis L.,OK,NA,NA,NA,NA,NA,NA,A00000009550,16,NA,NA,B00000015907,NA,cbrennan@battelleecology.org,jladner@battelleecology.org,A00000009550,A00000010156,0.104,50,0.409,3.069,4.313,0.53,0.144,83.4,73.3,8.7,51,17.4,A00000009550,B00000015907,2018-06-12,48,0.067,20,9.41,2.6,2.27,A,0,A00000009550,A00000010135,A00000010156,GWdltx9aizwSUKXTa1nTW7VD1P738RrEV+h/PDH1rhI=,A00000010153,NA,kschmidt@battelleecology.org,A00000009550,A00000010135,2.68,46.18,17.2,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
UKFS_007.basePlot.cfc,D06,UKFS,distributed,GWdltx9aizy6I9LfzL4LGI1RYO5rVtd7Mo9X5Dy1chw=,A00000009561,GWdltx9aizy6I9LfzL4LGI1RYO5rVtd7C5yNlxTzpzw=,A00000009691,OK,2018-06-08T18:32:00Z,cbrennan@battelleecology.org,3.21,1.23,cbrennan@battelleecology.org,2,22403.7,100,54.9,0.383,cbrennan@battelleecology.org,A00000009561,A00000010125,0.514,10.5,16.12,deciduousForest,WGS84,39.037234,-95.205277,20.1,274.5,0.23,NEON.DOC.001024vE,31,Woody individual,pole pruner,N,3600,NEON.PLA.D06.UKFS.03600,QUMU,Quercus muehlenbergii Engelm.,OK,NA,NA,NA,NA,NA,NA,A00000009561,5.5,NA,NA,B00000015896,NA,jkraybill@battelleecology.org,lwelti@battelleecology.org,A00000009561,A00000010125,0.103,50,0.311,2.008,1.987,0.523,0.183,27.3,98.5,15.3,61,26.6,A00000009561,B00000015896,2018-06-12,48,0.067,20,10.13,3.02,2.27,A,0,A00000009561,A00000010126,A00000010125,GWdltx9aizy6I9LfzL4LGI1RYO5rVtd7we59kg5EInE=,A00000010127,NA,cmancilla@battelleecology.org,A00000009561,A00000010126,2.96,48.82,16.5,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
