"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","chlorophyllSampleID","chlorophyllSampleCode","collectDate","sampleCondition","extractionStartDate","extractionLength","freshMass","solventVolume","analyticalRepNumber","extractChlAConc","extractChlBConc","extractCarotConc","relativeAccuracyScale","handlingQF","measurementQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"92986dd0-3ad6-41c5-84dd-f91e2a3981d8","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcl2hZ7UP3OAE=",NA,"HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgc/IyC2W4CbLcczd5U1Gcp6A==",NA,"2017-07-25T13:29Z","OK","2017-08-02",48,0.0768,20,1,8.86,2.68,2.06,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"d9894b1c-1c07-4251-8173-245d121d0bc2","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNS/W4G1Iat3s=",NA,"HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNlHeU5uimg3Q=",NA,"2017-07-25T14:26Z","OK","2017-08-02",48,0.081,20,1,9.94,2.83,2.22,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"7df6969a-de82-49e3-9165-adfd077e0c06","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","HvxvVDlCk1883DeQw28MdnJFN2Yr4f0apRmAwsMvV50=",NA,"HvxvVDlCk1883DeQw28MdnJFN2Yr4f0a1o/meRcpHJw=",NA,"2017-07-25T16:57Z","OK","2017-08-02",48,0.0778,20,1,9.58,3.37,3.23,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"cca4f860-8e45-4b06-8d6c-d06e709de5ea","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzdzxSLKrdj+4=",NA,"HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzzH7t4xU4qXE=",NA,"2017-07-26T13:50Z","OK","2017-08-02",48,0.0865,20,1,11.97,3.76,2.59,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"9fa44484-871c-48d6-bb18-fb9aa61ccb20","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzjRrqnIHDlKA=",NA,"HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzXEI8iQMvERw=",NA,"2017-07-26T15:52Z","OK","2017-08-02",48,0.084,20,1,10.31,3.11,2.3,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"60c07122-bc0c-4d30-b83f-1b04cad9c2af","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","HvxvVDlCk1+KVx888dV2UvUKxPneZWVxjm4EVnGl/t4=",NA,"HvxvVDlCk1+KVx888dV2UvUKxPneZWVxdsw0LplrtNE=",NA,"2017-07-26T17:54Z","OK","2017-08-02",48,0.0997,20,1,12.56,3.64,3.47,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"00a3e54d-9f1e-4500-b226-b3aa9fd61d59","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq64SBG3RfAhI4=",NA,"HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6a/pYcOYGxevurdOCSvVRwQ==",NA,"2017-07-27T14:24Z","OK","2017-08-02",48,0.096,20,1,8.15,2.84,2.25,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"2edbb256-4426-4b05-838b-605c051040ff","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=",NA,"HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6K6c3cuI0Dzu+I3u6qeGLmg==",NA,"2017-07-27T16:32Z","OK","2017-08-02",48,0.0802,20,1,7.93,3.4,0.79,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"10d82a9b-04cb-4d5e-85f3-aaec0f4bf325","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=",NA,"HvxvVDlCk19EVGeg9EptERY8d7QKUf5+STCgDN9r4PVO1+v22hhlJQ==",NA,"2017-07-28T05:10Z","OK","2017-08-02",48,0.075,20,1,7.24,2.26,2.04,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"3a887e6a-aa43-496b-adb4-364b518d836c","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF33QYbdiOMRZA=",NA,"HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3uK8zzomnuFncH5BEbQ0yMA==",NA,"2017-07-28T13:30Z","OK","2017-08-02",48,0.0802,20,1,11.02,3.3,2.82,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"b322ec54-2336-4a48-a157-305872a5fd13","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=",NA,"HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3+m18d9pHIYg=",NA,"2017-07-28T14:47Z","OK","2017-08-02",48,0.0858,20,1,12.45,4.15,4.03,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"3634b956-35a2-4fb3-abfc-010442062dde","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJaxl8Ck9jB24=",NA,"HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJf9WF7QfSTQI=",NA,"2017-07-28T15:15Z","OK","2017-08-02",48,0.0983,20,1,13.8,4.66,3.05,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"e8506502-c20c-4153-a6fc-2fedc2aaadb6","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds1JF6UqHlHlE=",NA,"HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds95foKDnOv2fISwfoRT6WqQ==",NA,"2017-07-28T19:35Z","OK","2017-08-02",48,0.0782,20,1,10.3,2.91,2.65,"A","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"d28d465a-97bb-4631-84d0-7bbb222a918b","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g0H5tKbBogRU=",NA,"HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g65k6lpHDSiM=",NA,"2017-07-31T14:15Z","OK","2017-08-09",48,0.0916,20,1,10.49,3.06,2.39,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"c8a412f8-ad5b-4820-9def-7ee336596829","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","HvxvVDlCk18ush1BqjuQDS9DQaX44XwvURN7NsCxT/M=",NA,"HvxvVDlCk18ush1BqjuQDS9DQaX44XwvbHeUxF/wuvw=",NA,"2017-07-31T15:20Z","OK","2017-08-09",48,0.0955,20,1,12.01,4.05,2.7,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"d7a1c2a8-0063-4391-b126-2379b1b6109c","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvH9kpDJGuvvY=",NA,"HvxvVDlCk19fheKIYCBrr/6ub+ELkaNval2nAA9NeowUcqOewDRMWA==",NA,"2017-07-31T16:45Z","OK","2017-08-09",48,0.1,20,1,14.42,3.91,3.56,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"9f101323-382f-4119-8cfc-b92837a66bbf","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRhlQcjpEZCJs=",NA,"HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRD9kT8cLinni5xYSAXc7P6A==",NA,"2017-08-01T13:20Z","OK","2017-08-09",48,0.0856,20,1,11.76,3.41,2.56,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"27005b89-4dab-4675-8869-e7f7e5c6e0d5","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","HvxvVDlCk19JlN37PLGpuXmwYTp0GGASXFeig3DWZYo=",NA,"HvxvVDlCk19JlN37PLGpuXmwYTp0GGAS0AF8i8Whh5E=",NA,"2017-08-01T14:15Z","OK","2017-08-09",48,0.0925,20,1,10.94,3.5,2.38,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"50783c03-c33c-41e2-a404-69e4fe05ca01","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","HvxvVDlCk19LcyNt9GpiizHsoykg80Zn6ewX9TkT9Io=",NA,"HvxvVDlCk19LcyNt9GpiizHsoykg80ZnE15ksq6Q/mU=",NA,"2017-08-01T18:05Z","OK","2017-08-09",48,0.0806,20,1,11.33,4.06,2.47,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"82cd59f4-698a-4dab-9052-1847eade6a59","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","HvxvVDlCk19LcyNt9Gpii5g5y6jx981iIgr5dxxPImk=",NA,"HvxvVDlCk19LcyNt9Gpii5g5y6jx981i5E62QF3DX90=",NA,"2017-08-01T18:44Z","OK","2017-08-09",48,0.0956,20,1,14.73,4.74,3.18,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"3a7a18af-5d1e-4d35-ac66-de3f47f8a996","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","HvxvVDlCk18b8byyzvtwUShRHIk63Dg7AcG3DtgFtvI=",NA,"HvxvVDlCk18b8byyzvtwUShRHIk63Dg7kN9UQO2N4yA=",NA,"2017-08-01T20:14Z","OK","2017-08-09",48,0.0868,20,1,11.51,4.12,2.54,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"166f1915-b15c-461c-bb28-453124551e2d","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pjCHvvNaOZ5A=",NA,"HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pojHhigE7qls=",NA,"2017-08-01T21:20Z","OK","2017-08-09",48,0.0925,20,1,11.93,3.89,2.77,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"7fe046ac-f428-4489-adaf-6cfa60837300","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq+V9J519zxOo=",NA,"HvxvVDlCk1///5x2e0+GBQoeE/Pusmmqu/ThDeFgn+jMPWeZ19THog==",NA,"2017-08-02T14:00Z","OK","2017-08-09",48,0.099,20,1,13.29,4.14,3.22,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"54170bcc-41d1-4892-b357-e8f64280adff","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","HvxvVDlCk19wFqR6DOcuD956vK5ubnMkeM0bIIJ/Cjw=",NA,"HvxvVDlCk19wFqR6DOcuD956vK5ubnMkVv04sYmc+6b9gd6aQmrfUw==",NA,"2017-08-02T17:40Z","OK","2017-08-09",48,0.0875,20,1,17,6.44,3.66,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"3cbb1d41-6aa5-4030-b4d4-7849c0ff71eb","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXg7Sqy1nrRIk=",NA,"HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfX/DWptAHxoPc=",NA,"2017-08-02T18:40Z","OK","2017-08-09",48,0.093,20,1,14.8,4.91,4.01,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"5ce60422-599a-40e0-bc4a-a48a71030261","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHZrBp7emRViY=",NA,"HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHlwJns5U6IwI=",NA,"2017-08-02T19:32Z","OK","2017-08-09",48,0.0975,20,1,9.79,3.14,2.5,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"ed0f4aa9-c7f9-4867-a5dc-c37a02d7dfb5","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphddYCRZmtPBE=",NA,"HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKph/B6VMfRQhOk=",NA,"2017-08-03T02:40Z","OK","2017-08-09",48,0.0922,20,1,10.24,3.17,3.32,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"a13cd22b-4e39-45e4-9ce0-67db3fd4abe7","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv97pyHjjtirpY=",NA,"HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv9wno991h5BH0=",NA,"2017-08-03T03:15Z","OK","2017-08-09",48,0.0794,20,1,10.99,3.73,2.52,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"e93fe850-ccb1-4301-897c-19642c73c35b","SCBI_007.basePlot.cfc","D02","SCBI","SCBI_007","distributed","HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11XV8Ce9pi0ok=",NA,"HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11I9kR3Cu3S5o=",NA,"2017-08-03T06:31Z","OK","2017-08-09",48,0.0932,20,1,13.08,4.24,2.81,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"c977b343-6b39-488f-b170-facd7895ab4b","SCBI_006.basePlot.cfc","D02","SCBI","SCBI_006","distributed","HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QWHs8qOOPWoY=",NA,"HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/Qa/E+vku/Tm0=",NA,"2017-08-03T13:00Z","OK","2017-08-09",48,0.0895,20,1,7.13,2.16,2.14,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"8e45e710-eaa3-4edf-8381-25cbdfc5cb7f","SCBI_007.basePlot.cfc","D02","SCBI","SCBI_007","distributed","HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m6HIQuCRp2Fo=",NA,"HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7morTT2uixqGk=",NA,"2017-08-03T15:30Z","OK","2017-08-09",48,0.0957,20,1,14.52,5.17,2.95,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"4cef7d24-dcfe-47a3-a771-4c4deaeacd3c","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4LYzPYLJBsTk=",NA,"HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4UKR4FFVhlUw=",NA,"2017-08-03T19:00Z","OK","2017-08-09",48,0.0845,20,1,10.66,3.45,1.89,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"e76d0876-5070-4cd6-bfb3-c3897bf442e3","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6I2JbqHTaCf8=",NA,"HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6q/v56JD3Z1R3DPmyopYcgA==",NA,"2017-08-03T19:00Z","OK","2017-08-09",48,0.101,20,1,9.69,3.6,2.14,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"053f7e2e-cfa2-4e04-8597-0c119da39b99","SCBI_007.basePlot.cfc","D02","SCBI","SCBI_007","distributed","HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnbGqpeDhNgXU=",NA,"HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnn7xPNmjv0HMEHPrxUXAUSg==",NA,"2017-08-03T20:17Z","OK","2017-08-09",48,0.0965,20,1,21.33,6.91,4.97,"B","0","2","Corrective action: Meeting to emphasize need for strict adherance to the .2-.9 abs rule.","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"6f52a7d7-3a7a-4a1f-a3d1-972a7590f5a5","SCBI_003.basePlot.cfc","D02","SCBI","SCBI_003","distributed","HvxvVDlCk1+REwHgcgryAVbeATlJvqsGF2GJcslaE7s=",NA,"HvxvVDlCk1+REwHgcgryAVbeATlJvqsGQ9i8uaUw19E=",NA,"2017-08-04T14:50Z","OK","2017-08-09",48,0.1066,20,1,13.76,4.59,3,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"33117467-cdd3-4267-b360-39bda407e3c3","SCBI_003.basePlot.cfc","D02","SCBI","SCBI_003","distributed","HvxvVDlCk18RCYUymFO3oBl5vr796w3lPmNA67uCTbc=",NA,"HvxvVDlCk18RCYUymFO3oBl5vr796w3lr1FkqsMr89Zjr11uRnZEzQ==",NA,"2017-08-04T15:35Z","OK","2017-08-09",48,0.1063,20,1,19.61,6.74,4.41,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"9117ac23-3a14-4e5c-b6d8-77cc78a47d74","SCBI_003.basePlot.cfc","D02","SCBI","SCBI_003","distributed","HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsQqszjmR7+HQ=",NA,"HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsuz2tGDT368Opa8wnlH0PXA==",NA,"2017-08-04T16:40Z","OK","2017-08-09",48,0.0743,20,1,12.71,4.03,2.83,"B","0","0","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"5290dc95-ba51-420e-b010-b833e1f52831","SERC_047.basePlot.cfc","D02","SERC","SERC_047","tower","FOQ0AtY6KEycCvMIsKDR9qNbT+1GFPfyHZGlcbpW2wU=",NA,"FOQ0AtY6KEycCvMIsKDR9qNbT+1GFPfyNbAsQF2dX+g=",NA,"2016-07-25T17:14Z","OK","2016-10-26",24,0.1438,50,1,5.01,2.29,0.97,NA,"1","0","LITU","Brookhaven National Laboratory Terrestrial Ecosystem Science and Technology Group","BNL TEST Chlorophyll and Carotenoid Assay 2015",NA,"XOTlIG7Eek8JsaXGs9eTuQ==","deprecatedMethod"
"13a625d6-45b0-45f9-8d6f-a7c907927e51","SERC_047.basePlot.cfc","D02","SERC","SERC_047","tower","FOQ0AtY6KEzN/QG7hSTZIMp0rdhB5W1Zm7PE6F5tL0U=",NA,"FOQ0AtY6KEzN/QG7hSTZIMp0rdhB5W1Znu/wxOdADE0=",NA,"2016-07-25T19:25Z","OK","2016-10-26",24,0.1227,50,1,4.87,2.9,0.6,NA,"1","0","QVAL","Brookhaven National Laboratory Terrestrial Ecosystem Science and Technology Group","BNL TEST Chlorophyll and Carotenoid Assay 2015",NA,"XOTlIG7Eek8JsaXGs9eTuQ==","deprecatedMethod"
"fff20b81-43f3-4550-8c11-898bdc7864a7","SERC_047.basePlot.cfc","D02","SERC","SERC_047","tower","FOQ0AtY6KExU6N6QJ/ivTxNyb5GdiOgbLXoIi89tfoM=",NA,"FOQ0AtY6KExU6N6QJ/ivTxNyb5GdiOgb3cOgwF2xMszpK4jrx2FrfA==",NA,"2016-07-25T20:45Z","OK","2016-10-26",24,0.1288,50,1,4.26,0.99,1.02,NA,"1","0","CATO6","Brookhaven National Laboratory Terrestrial Ecosystem Science and Technology Group","BNL TEST Chlorophyll and Carotenoid Assay 2015",NA,"XOTlIG7Eek8JsaXGs9eTuQ==","deprecatedMethod"
"1c6a8729-759b-4edd-abde-da63a8996560","SERC_005.basePlot.cfc","D02","SERC","SERC_005","distributed","FOQ0AtY6KEyRIJoI2jxGWCF8o7YZ6gOCNGkVijysuis=",NA,"FOQ0AtY6KEyRIJoI2jxGWCF8o7YZ6gOCU4JMC8ZiHh4=",NA,"2016-07-25T22:15Z","OK","2016-10-26",24,0.1229,50,1,4.93,0.77,1.68,NA,"1","0","FAGR 12864","Brookhaven National Laboratory Terrestrial Ecosystem Science and Technology Group","BNL TEST Chlorophyll and Carotenoid Assay 2015",NA,"XOTlIG7Eek8JsaXGs9eTuQ==","deprecatedMethod"
"0abd2f3d-7355-4f03-b10d-f018242ae743","SERC_005.basePlot.cfc","D02","SERC","SERC_005","distributed","FOQ0AtY6KEyRIJoI2jxGWGH0yGJHKgk2h17T9yFmTY8=",NA,"FOQ0AtY6KEyRIJoI2jxGWGH0yGJHKgk2uLcXPCTAvjM=",NA,"2016-07-25T23:40Z","OK","2016-10-25",24,0.1031,50,1,3.38,1.41,0.96,NA,"1","0","FAGR 13198","Brookhaven National Laboratory Terrestrial Ecosystem Science and Technology Group","BNL TEST Chlorophyll and Carotenoid Assay 2015",NA,"XOTlIG7Eek8JsaXGs9eTuQ==","deprecatedMethod"
"a8efd5e0-e3e9-47c1-ab5c-21f032d4f704","SERC_005.basePlot.cfc","D02","SERC","SERC_005","distributed","FOQ0AtY6KEx8oT1WwPGcZuEBs/AbXNaJ6d05gokmYYM=",NA,"FOQ0AtY6KEx8oT1WwPGcZuEBs/AbXNaJIe67yUCX4HU=",NA,"2016-07-26T14:00Z","OK","2016-10-25",24,0.1414,50,1,5.4,3.27,0.83,NA,"1","0","LITU 12871","Brookhaven National Laboratory Terrestrial Ecosystem Science and Technology Group","BNL TEST Chlorophyll and Carotenoid Assay 2015",NA,"XOTlIG7Eek8JsaXGs9eTuQ==","deprecatedMethod"
"bd7b0598-1fac-4d35-9d5e-14f8cbb76e7e","SERC_005.basePlot.cfc","D02","SERC","SERC_005","distributed","FOQ0AtY6KEwCr79yliLmJtIKdjb1qKkOBquWMbz6/GU=",NA,"FOQ0AtY6KEwCr79yliLmJtIKdjb1qKkO6Ahf2L0A0nY=",NA,"2016-07-26T14:30Z","OK","2016-10-26",24,0.1555,50,1,3.34,0.91,0.79,NA,"1","1","QVAL 13197","Brookhaven National Laboratory Terrestrial Ecosystem Science and Technology Group","BNL TEST Chlorophyll and Carotenoid Assay 2015",NA,"XOTlIG7Eek8JsaXGs9eTuQ==","deprecatedMethod"
"df526cd5-a402-4f44-9b87-c771ea77bb4e","SERC_003.basePlot.cfc","D02","SERC","SERC_003","distributed","FOQ0AtY6KEyZ2MJ9ABD3LHLkE2teY00o4FGvxLVln+4=",NA,"FOQ0AtY6KEyZ2MJ9ABD3LHLkE2teY00oKCH/wh6oH3A=",NA,"2016-07-26T16:01Z","OK","2016-10-25",24,0.1596,50,1,2.96,2.02,0.5,NA,"1","1","ClipID: 157","Brookhaven National Laboratory Terrestrial Ecosystem Science and Technology Group","BNL TEST Chlorophyll and Carotenoid Assay 2015",NA,"XOTlIG7Eek8JsaXGs9eTuQ==","deprecatedMethod"
